age,balance,housing,contact,duration,campaign,y
36,4438,yes,unknown,446,1,yes
44,5045,yes,cellular,20,6,no
32,3014,yes,cellular,291,2,no
56,21664,no,unknown,214,8,no
32,5878,no,cellular,159,2,no
35,2723,yes,cellular,275,4,no
44,576,yes,unknown,128,3,no
59,0,no,telephone,207,2,no
31,2197,yes,unknown,146,3,no
60,104,yes,unknown,22,1,no
33,1279,yes,cellular,239,2,no
45,295,yes,cellular,92,1,no
45,2128,yes,unknown,149,4,no
57,367,no,telephone,107,2,no
36,1477,no,cellular,71,2,no
30,71,yes,unknown,122,6,no
30,127,yes,cellular,16,6,no
59,2921,no,telephone,251,1,no
58,16264,no,telephone,215,3,no
49,1672,no,cellular,128,3,no
48,9207,no,cellular,445,3,no
28,356,no,cellular,76,2,no
59,133,yes,cellular,206,1,no
40,1217,yes,cellular,155,1,no
32,202,yes,cellular,429,1,no
58,590,no,unknown,133,1,no
28,442,no,cellular,474,3,yes
27,808,yes,cellular,578,1,no
38,427,yes,cellular,17,3,no
53,431,yes,unknown,74,1,no
60,4256,yes,cellular,239,3,yes
33,0,yes,cellular,275,8,no
52,238,yes,cellular,101,1,no
64,846,no,cellular,671,1,yes
40,3,no,cellular,998,1,yes
52,693,no,unknown,271,1,no
28,0,yes,unknown,133,3,no
49,362,yes,unknown,84,2,no
28,618,yes,cellular,281,1,no
29,2893,yes,unknown,250,1,no
87,230,no,cellular,144,1,yes
37,1287,yes,cellular,432,1,no
36,179,no,unknown,411,1,no
35,980,no,cellular,428,2,no
33,79,yes,cellular,249,2,yes
60,3043,no,cellular,235,3,no
25,808,no,cellular,267,2,yes
69,745,no,telephone,595,1,no
41,1309,no,unknown,28,4,no
48,290,yes,cellular,257,2,no
35,1792,yes,cellular,630,6,yes
30,178,yes,unknown,747,5,no
59,0,no,cellular,87,4,no
32,537,no,unknown,187,3,no
28,416,yes,unknown,452,2,no
60,1472,no,unknown,36,4,no
36,3953,yes,cellular,277,1,no
32,112,yes,cellular,118,1,no
34,13204,yes,cellular,197,2,no
58,0,no,cellular,101,5,no
53,2240,yes,cellular,282,2,yes
31,22546,yes,cellular,8,6,no
33,0,yes,telephone,1448,7,yes
46,23,no,cellular,344,1,no
29,228,yes,cellular,12,8,no
37,215,yes,unknown,61,1,no
58,23,yes,unknown,91,6,no
34,293,yes,unknown,162,3,no
34,0,no,unknown,339,1,no
49,199,no,unknown,113,2,no
53,459,no,cellular,558,1,yes
42,8131,yes,unknown,69,1,no
40,-378,yes,cellular,541,1,no
30,395,no,cellular,429,1,no
31,10787,yes,unknown,135,2,no
55,865,yes,cellular,96,1,no
36,340,yes,cellular,68,2,no
31,1882,no,cellular,529,2,no
26,265,no,cellular,650,2,no
31,389,yes,cellular,69,1,no
49,0,yes,cellular,71,7,no
54,384,yes,cellular,30,7,no
47,94,yes,cellular,9,19,no
61,1471,no,cellular,331,2,no
49,937,yes,unknown,66,1,no
51,500,yes,cellular,26,6,no
53,25,yes,unknown,266,3,no
35,365,no,cellular,168,2,no
25,34,no,unknown,316,1,no
79,429,no,telephone,1006,2,yes
53,6839,yes,cellular,77,1,no
21,6,no,unknown,622,1,no
33,467,yes,unknown,494,2,no
40,1876,no,unknown,269,1,no
34,1847,yes,cellular,543,3,no
52,247,no,cellular,268,6,no
27,897,no,cellular,397,1,yes
57,4664,no,cellular,22,4,no
51,1291,yes,unknown,51,2,no
31,64,no,cellular,208,1,no
49,-471,yes,cellular,77,3,no
32,1160,yes,unknown,450,2,no
28,14,no,cellular,201,1,no
33,26,yes,cellular,342,3,no
50,452,no,cellular,181,2,no
42,382,yes,cellular,294,1,no
45,2033,no,cellular,123,1,no
34,0,yes,cellular,172,1,no
56,789,yes,cellular,1022,1,no
33,142,yes,cellular,123,1,no
34,645,yes,unknown,420,1,no
37,897,yes,cellular,119,2,no
37,103,yes,cellular,153,1,no
35,847,yes,cellular,85,2,no
38,0,no,cellular,260,3,yes
32,517,yes,unknown,528,1,no
52,1308,yes,unknown,361,1,no
49,66,yes,cellular,59,4,no
46,361,yes,unknown,86,7,no
42,66,yes,cellular,139,1,no
36,70,yes,unknown,219,4,no
32,180,yes,telephone,45,2,no
49,279,yes,unknown,168,4,no
46,4,no,cellular,268,1,yes
40,1416,yes,unknown,210,2,no
36,465,yes,unknown,160,1,no
36,998,yes,unknown,1044,2,no
34,550,no,cellular,601,1,no
46,1285,yes,unknown,89,1,no
32,4908,no,cellular,491,2,no
32,336,yes,unknown,139,1,no
32,131,no,unknown,267,3,no
43,348,no,cellular,88,3,no
25,453,yes,cellular,134,1,no
55,1102,yes,unknown,126,2,no
24,926,yes,cellular,191,1,no
40,502,yes,cellular,267,4,no
38,8669,yes,telephone,5,3,no
48,316,no,unknown,560,2,no
36,9324,yes,cellular,138,8,no
57,0,no,cellular,188,4,no
45,72,yes,cellular,262,2,no
33,61,no,cellular,836,3,yes
38,173,no,cellular,150,4,no
26,-162,yes,cellular,44,2,no
30,47,no,cellular,11,17,no
55,1983,yes,telephone,123,1,no
34,326,yes,unknown,150,2,no
60,2552,no,cellular,255,2,no
36,1283,no,cellular,92,5,no
65,2179,yes,cellular,112,7,no
39,1047,no,unknown,554,1,yes
52,36,no,cellular,109,2,no
55,-308,no,cellular,781,1,yes
26,1177,no,cellular,116,1,no
40,2077,yes,cellular,363,1,no
52,0,no,cellular,82,2,no
29,1,no,cellular,167,3,no
41,7735,yes,cellular,220,1,no
30,1922,yes,cellular,546,1,no
28,153,no,cellular,1124,2,yes
26,2770,yes,unknown,141,1,no
58,139,no,cellular,188,1,no
29,21,yes,cellular,107,4,no
48,178,yes,unknown,320,4,no
35,444,yes,cellular,244,3,no
26,209,yes,cellular,319,2,no
49,3096,no,unknown,147,2,no
34,5320,no,cellular,114,6,no
32,4885,yes,cellular,400,2,no
31,0,yes,cellular,79,3,no
48,5462,no,unknown,29,4,no
40,6767,yes,cellular,97,2,no
42,2974,yes,unknown,187,5,no
48,427,no,unknown,201,1,no
38,8876,no,cellular,280,1,no
53,146,no,unknown,150,1,no
59,319,no,cellular,129,1,no
28,304,no,cellular,516,1,no
41,389,yes,unknown,127,2,no
50,766,no,unknown,174,2,no
31,0,yes,cellular,82,5,no
30,3107,yes,unknown,1516,2,no
59,174,yes,unknown,204,1,no
33,-305,no,unknown,109,1,no
35,670,no,cellular,378,1,no
30,6164,yes,unknown,152,11,no
71,2850,no,cellular,185,1,yes
30,79,yes,cellular,317,1,no
24,110,yes,unknown,27,1,no
34,5039,no,cellular,205,6,no
34,360,yes,telephone,46,1,no
52,199,no,cellular,978,2,no
33,238,yes,cellular,45,5,no
38,5092,yes,unknown,145,6,no
41,1088,yes,cellular,138,1,no
42,221,yes,unknown,720,2,no
38,889,no,unknown,362,1,no
48,750,yes,cellular,90,6,no
34,0,yes,unknown,214,1,no
46,1291,yes,cellular,142,3,no
33,1844,yes,unknown,241,3,no
40,89,yes,telephone,148,6,no
36,4280,no,unknown,227,6,no
32,0,no,cellular,126,2,no
33,625,yes,unknown,410,1,no
55,574,yes,cellular,243,2,no
58,320,yes,unknown,171,2,no
25,468,yes,unknown,147,1,no
47,440,yes,unknown,91,1,no
40,0,yes,cellular,332,1,no
59,5706,yes,cellular,471,2,no
40,7780,no,telephone,364,1,no
30,-559,yes,cellular,98,1,no
25,16874,yes,cellular,117,2,no
58,1987,no,telephone,185,4,no
39,98,yes,telephone,59,3,no
40,642,no,cellular,147,3,no
38,526,yes,unknown,553,2,no
66,6483,no,cellular,275,1,no
47,2306,no,telephone,239,4,yes
37,954,yes,unknown,402,9,no
36,-679,yes,cellular,172,1,no
50,-1,no,cellular,195,2,no
76,2590,no,telephone,68,12,no
58,331,no,cellular,82,3,no
42,4209,yes,unknown,57,6,no
58,462,no,cellular,495,1,yes
28,0,yes,cellular,479,1,no
41,0,no,cellular,141,2,no
30,151,no,cellular,82,4,no
32,883,yes,cellular,798,1,yes
27,266,no,cellular,232,1,no
48,0,no,cellular,60,5,no
36,491,yes,unknown,103,3,no
54,3,no,cellular,443,1,no
36,198,yes,unknown,400,2,no
52,14363,no,unknown,132,1,no
34,0,yes,cellular,374,16,no
43,136,no,cellular,363,7,yes
32,28,no,cellular,111,2,no
33,335,no,cellular,130,4,no
51,174,no,telephone,308,3,no
39,270,yes,unknown,116,1,no
44,1206,no,cellular,160,2,no
49,198,yes,unknown,205,3,no
25,914,yes,cellular,185,2,no
39,31,yes,cellular,61,2,no
54,0,no,telephone,159,2,no
32,347,yes,cellular,213,1,no
36,860,yes,unknown,294,15,no
54,89,yes,cellular,140,3,no
31,0,yes,cellular,71,1,no
45,0,no,cellular,47,7,no
31,68,yes,cellular,570,2,no
45,-149,yes,cellular,287,2,no
33,2411,yes,cellular,130,1,yes
46,225,yes,cellular,201,1,no
43,2731,no,cellular,11,7,no
50,112,yes,cellular,70,5,no
44,0,no,cellular,54,2,no
42,3620,yes,unknown,22,16,no
26,179,no,cellular,103,3,no
47,1544,yes,cellular,104,1,no
48,199,no,telephone,29,2,no
60,231,yes,unknown,57,2,no
27,76,yes,unknown,236,1,no
30,302,no,cellular,528,3,yes
28,189,yes,cellular,68,2,no
58,565,no,telephone,876,1,yes
37,310,no,cellular,76,1,no
36,1746,yes,unknown,99,1,no
39,6,yes,cellular,122,3,no
52,-110,no,cellular,141,1,no
55,2749,yes,unknown,58,2,no
30,6495,no,cellular,78,3,no
36,35,yes,unknown,435,3,no
39,-650,no,cellular,123,2,no
47,292,no,telephone,210,3,no
42,5774,yes,unknown,54,2,no
42,2416,yes,unknown,138,4,no
58,35,no,cellular,336,7,no
68,19317,yes,cellular,249,1,yes
43,50,no,unknown,63,1,no
44,-674,yes,unknown,257,1,no
49,3726,no,cellular,875,2,yes
57,1180,yes,unknown,191,2,no
61,6610,no,cellular,481,2,yes
36,319,yes,cellular,120,2,no
31,1545,yes,cellular,207,1,no
51,1315,no,telephone,303,2,no
31,424,no,cellular,93,2,no
56,151,no,cellular,128,1,no
30,-970,no,cellular,194,2,no
38,-762,yes,unknown,408,2,no
35,181,yes,cellular,5,3,no
31,-120,yes,cellular,231,2,no
39,1022,yes,unknown,20,3,no
50,78,yes,cellular,218,3,no
39,209,no,unknown,36,2,no
26,2469,no,cellular,136,8,no
55,0,no,cellular,336,1,no
43,328,no,cellular,192,1,no
34,0,no,cellular,141,1,no
51,307,yes,unknown,65,2,no
31,1384,yes,cellular,203,2,no
32,0,no,cellular,104,9,no
53,719,yes,unknown,230,1,no
44,0,no,cellular,71,1,no
38,6704,yes,unknown,205,2,no
47,4543,yes,unknown,162,1,no
36,0,yes,unknown,145,2,no
30,149,yes,unknown,220,2,no
46,-1400,yes,telephone,309,3,no
33,-118,yes,unknown,421,3,no
43,2160,no,cellular,261,1,yes
38,3452,no,cellular,132,2,no
27,842,no,cellular,273,1,no
38,3576,no,cellular,349,2,yes
41,1666,no,unknown,291,3,no
29,0,yes,cellular,83,6,no
39,0,yes,unknown,793,2,no
42,1628,yes,cellular,119,1,no
47,51,yes,unknown,312,1,no
30,447,no,unknown,103,6,no
34,396,yes,cellular,101,3,no
45,4994,no,unknown,48,1,no
43,3215,yes,cellular,228,3,no
59,2814,no,unknown,81,3,no
50,0,no,cellular,152,2,no
39,293,yes,unknown,160,3,no
36,474,yes,unknown,59,1,no
44,16178,yes,cellular,297,1,no
36,0,no,cellular,147,2,no
27,88,no,cellular,143,1,no
29,308,yes,unknown,75,1,no
70,1164,no,telephone,338,3,no
44,13893,no,unknown,29,2,no
55,0,yes,unknown,159,2,no
36,-435,yes,unknown,85,8,no
28,389,yes,cellular,15,7,no
50,356,no,cellular,198,2,no
49,2718,no,unknown,114,2,no
71,261,no,cellular,1117,2,no
31,757,no,cellular,343,2,no
45,16,no,cellular,59,2,no
42,-422,no,cellular,31,1,no
45,248,no,cellular,212,2,no
47,145,yes,unknown,157,6,no
60,598,no,cellular,96,1,no
35,949,yes,unknown,245,2,no
31,614,no,cellular,72,4,no
33,1209,yes,cellular,700,1,no
50,202,yes,cellular,107,1,no
51,1840,yes,cellular,312,3,no
34,114,yes,cellular,153,1,no
56,-229,no,cellular,55,10,no
29,182,yes,telephone,38,3,no
31,401,no,cellular,96,3,no
44,759,yes,unknown,397,1,no
55,4194,no,telephone,208,3,no
35,0,no,telephone,122,3,no
36,629,yes,cellular,109,1,no
54,153,yes,unknown,74,1,no
32,553,yes,cellular,72,1,no
36,1057,no,cellular,383,2,no
60,78,yes,unknown,113,3,no
32,-28,no,unknown,400,1,no
57,929,no,cellular,387,8,no
34,428,yes,cellular,59,2,no
27,268,yes,cellular,528,1,no
52,83,no,cellular,1223,6,yes
45,998,yes,telephone,38,2,no
58,2223,no,cellular,1139,2,no
39,6,yes,cellular,286,2,no
48,312,yes,cellular,369,2,no
36,0,no,cellular,333,5,no
31,691,yes,cellular,198,1,no
41,771,yes,cellular,106,8,no
30,192,no,cellular,423,1,no
57,0,no,cellular,116,4,no
29,1070,yes,unknown,30,1,yes
29,84,yes,cellular,1101,2,yes
30,2,no,cellular,102,1,no
44,1242,yes,cellular,384,6,no
33,5969,no,cellular,156,2,no
56,3337,yes,telephone,99,3,no
26,1347,no,telephone,280,6,yes
52,64,no,telephone,20,2,no
32,249,yes,unknown,258,1,no
36,0,no,cellular,85,6,no
26,128,no,unknown,355,1,no
37,196,yes,unknown,66,3,no
34,351,yes,cellular,467,1,no
26,5533,yes,cellular,582,2,no
32,38,yes,cellular,744,1,yes
30,35,no,cellular,185,4,no
27,235,yes,cellular,13,5,no
42,30,yes,cellular,98,1,no
33,92,yes,unknown,127,1,no
37,67,no,unknown,45,2,no
45,4022,yes,cellular,244,3,no
36,3057,no,unknown,2769,4,yes
39,0,yes,cellular,561,4,no
33,349,no,cellular,182,1,no
47,2322,no,cellular,618,1,no
49,167,yes,unknown,198,3,no
46,558,no,cellular,126,6,no
31,-230,yes,cellular,715,1,no
43,4094,yes,cellular,63,1,no
30,239,yes,unknown,412,1,yes
43,497,no,cellular,66,1,no
42,179,yes,cellular,96,1,no
30,305,no,cellular,633,1,yes
33,-67,yes,unknown,364,1,no
41,4539,no,unknown,298,3,no
29,770,yes,cellular,341,1,no
38,-673,yes,unknown,364,1,no
29,858,yes,cellular,234,7,no
80,0,no,cellular,639,1,yes
38,5244,no,cellular,310,4,no
36,117,yes,unknown,123,4,no
38,846,no,cellular,253,1,no
44,0,yes,cellular,96,2,no
31,1331,no,cellular,297,1,yes
31,31,yes,unknown,501,2,no
57,179,yes,cellular,67,1,no
37,543,yes,unknown,281,1,no
50,253,yes,cellular,475,2,no
60,71188,no,cellular,205,1,no
51,5108,yes,cellular,272,1,no
48,1738,yes,cellular,349,1,no
42,-97,yes,cellular,216,4,no
36,199,yes,cellular,183,1,no
43,489,yes,cellular,130,1,no
31,355,yes,unknown,61,6,no
49,-97,yes,unknown,92,2,no
35,473,no,cellular,37,2,no
44,6649,yes,cellular,354,2,no
34,263,no,cellular,203,1,no
46,781,no,unknown,152,1,no
49,1032,yes,unknown,41,5,no
32,119,no,cellular,20,5,no
35,434,yes,cellular,277,1,no
51,2967,no,unknown,83,2,no
57,-331,yes,unknown,531,1,no
59,1585,no,telephone,91,5,no
40,4384,yes,unknown,315,1,no
49,588,no,cellular,70,9,no
51,3180,yes,cellular,384,1,no
35,0,no,unknown,105,3,no
29,-76,yes,unknown,305,2,no
32,152,yes,cellular,158,2,yes
37,1040,yes,cellular,199,1,no
49,-384,yes,unknown,25,1,no
45,473,yes,unknown,147,1,no
34,475,yes,cellular,538,8,no
53,0,no,cellular,77,9,no
42,149,no,cellular,94,2,no
43,3285,yes,unknown,1721,2,yes
52,424,no,cellular,143,1,no
34,79,no,cellular,104,1,no
34,674,yes,cellular,587,2,yes
27,0,yes,cellular,1608,13,yes
43,58,yes,cellular,48,4,no
41,532,yes,cellular,74,1,no
72,4130,no,cellular,427,1,no
35,422,yes,cellular,73,1,no
41,437,yes,unknown,14,21,no
36,-308,yes,cellular,725,1,yes
51,30,yes,cellular,333,2,no
37,137,no,cellular,244,6,no
42,-247,yes,telephone,519,1,yes
26,321,yes,cellular,242,7,no
23,250,yes,cellular,222,1,no
50,-470,yes,cellular,130,2,no
37,140,yes,cellular,490,1,no
35,2793,no,cellular,258,2,no
37,410,no,cellular,337,2,no
79,2628,no,telephone,220,7,no
39,116,no,cellular,79,2,no
47,0,yes,telephone,250,1,no
44,878,yes,cellular,130,1,no
36,2944,no,cellular,882,8,yes
33,3975,yes,cellular,515,1,no
42,96,yes,cellular,238,3,no
35,2288,no,telephone,32,2,no
31,472,yes,unknown,907,2,no
58,65,no,unknown,162,1,no
46,0,no,unknown,70,2,no
41,400,yes,unknown,99,6,no
58,7495,yes,unknown,325,1,no
33,137,no,cellular,305,12,no
31,24,yes,cellular,631,1,no
55,3450,no,cellular,169,1,yes
38,311,yes,cellular,61,2,no
55,139,no,cellular,256,2,no
47,0,no,unknown,58,3,no
51,492,yes,unknown,142,3,no
46,334,yes,telephone,36,6,no
61,997,no,cellular,106,1,yes
47,440,no,cellular,71,4,no
34,47,no,cellular,132,6,no
34,1298,yes,unknown,120,1,no
41,3355,no,cellular,181,2,no
36,-11,no,unknown,152,2,no
26,396,yes,unknown,302,1,no
35,8,no,cellular,93,3,yes
36,1409,no,unknown,235,2,no
26,170,no,cellular,129,1,yes
58,2769,yes,cellular,94,2,no
50,2320,yes,cellular,310,1,no
61,76,yes,cellular,195,7,no
28,2034,yes,unknown,196,1,no
49,3018,yes,unknown,93,1,no
74,921,no,telephone,394,2,yes
53,483,yes,cellular,288,3,no
46,390,yes,cellular,208,2,no
47,0,no,cellular,508,1,yes
42,92,no,cellular,86,2,no
56,22196,yes,cellular,189,1,no
42,2,no,unknown,249,2,no
49,249,yes,cellular,450,1,no
43,3274,yes,cellular,680,1,no
39,5731,yes,unknown,175,2,no
66,206,no,cellular,479,1,yes
30,2325,no,cellular,270,3,no
38,0,no,cellular,164,1,no
31,1664,yes,cellular,158,1,no
32,3333,no,cellular,50,4,no
48,7020,no,cellular,80,2,no
34,37,no,cellular,45,1,no
28,28,no,cellular,220,2,no
40,1670,yes,unknown,161,2,no
36,134,no,unknown,98,1,no
52,603,no,unknown,79,1,no
46,276,yes,unknown,157,2,no
25,2157,yes,cellular,339,1,no
52,161,yes,unknown,274,2,no
40,3658,yes,unknown,977,1,no
26,-402,no,unknown,127,2,no
26,3342,yes,unknown,329,4,no
35,1732,no,telephone,1441,3,no
40,263,yes,unknown,231,1,no
31,623,yes,cellular,96,2,no
32,3540,yes,cellular,213,1,no
33,95,yes,cellular,335,1,yes
53,765,yes,cellular,959,3,yes
46,-824,yes,cellular,429,3,yes
28,5549,no,cellular,383,6,no
31,191,yes,unknown,40,1,no
44,420,yes,unknown,110,2,no
35,0,no,unknown,326,1,no
50,2706,yes,unknown,179,3,no
32,4,yes,cellular,132,8,no
51,423,yes,cellular,95,1,no
51,-892,yes,cellular,248,2,no
31,-120,yes,cellular,100,3,no
41,-365,yes,unknown,226,10,no
57,27069,no,unknown,174,3,no
34,8038,yes,cellular,29,3,no
47,-938,yes,unknown,176,2,no
47,1139,yes,cellular,106,2,no
36,189,yes,cellular,136,1,no
29,19,no,cellular,110,2,yes
39,3663,no,cellular,230,3,no
53,0,no,unknown,140,7,no
47,-614,yes,unknown,118,2,no
51,2323,yes,cellular,151,10,no
48,425,yes,telephone,693,2,no
32,5122,no,cellular,31,1,no
36,608,no,cellular,125,2,no
50,341,yes,cellular,670,4,yes
39,607,yes,cellular,454,2,yes
31,1495,yes,unknown,159,3,no
49,381,no,cellular,504,2,no
33,385,no,telephone,29,28,no
26,1274,yes,cellular,190,1,no
27,362,yes,unknown,332,2,no
51,377,yes,telephone,143,4,no
26,802,no,cellular,77,1,no
45,194,no,cellular,517,4,no
54,-315,no,cellular,2029,1,yes
49,1843,yes,cellular,269,1,no
47,-9,no,cellular,457,2,no
42,83,no,cellular,184,1,no
50,433,yes,cellular,47,4,no
37,-107,yes,unknown,158,2,no
54,4503,no,telephone,168,3,no
40,51,yes,cellular,50,1,no
50,961,no,cellular,757,4,no
57,49,yes,cellular,93,4,no
33,3470,no,cellular,285,2,no
49,-147,yes,cellular,390,1,no
35,0,yes,cellular,146,2,no
28,0,yes,unknown,386,1,no
58,172,no,cellular,145,7,no
31,-407,no,cellular,230,1,no
36,649,no,cellular,237,2,no
49,1040,no,cellular,474,2,no
30,142,yes,unknown,350,4,no
29,209,yes,cellular,487,7,no
50,3304,no,unknown,1009,2,no
26,294,no,cellular,87,1,yes
27,4848,yes,telephone,82,3,no
32,1670,yes,cellular,183,1,no
62,367,no,telephone,139,5,no
34,13683,yes,unknown,115,3,no
25,1420,no,cellular,124,2,no
34,340,yes,unknown,633,28,no
44,1679,no,telephone,718,1,yes
38,1198,yes,cellular,63,1,no
57,169,no,cellular,180,1,no
36,506,no,cellular,47,1,no
41,1249,yes,cellular,391,1,no
36,678,no,unknown,85,3,no
27,212,yes,cellular,373,1,no
37,23,no,cellular,289,2,no
47,4402,no,telephone,805,1,yes
31,459,yes,cellular,623,1,yes
39,4722,yes,unknown,483,1,no
35,1555,yes,unknown,26,2,no
40,61,yes,unknown,112,3,no
38,0,yes,cellular,213,2,no
31,3706,yes,cellular,129,1,no
36,1177,no,cellular,330,1,yes
53,2096,no,unknown,104,1,no
59,748,no,unknown,184,1,no
29,3357,no,cellular,120,3,no
30,3809,yes,unknown,159,4,no
52,395,yes,unknown,391,3,no
55,1011,yes,cellular,112,2,no
56,420,yes,unknown,76,1,no
32,76,yes,unknown,189,2,no
24,0,no,unknown,94,1,no
51,844,yes,unknown,184,3,no
36,1318,yes,cellular,100,2,no
36,167,yes,cellular,57,1,no
42,2187,yes,cellular,525,3,yes
49,14440,yes,cellular,60,1,no
48,2294,yes,unknown,251,11,no
36,80,yes,unknown,251,3,no
48,2537,no,cellular,219,6,no
30,569,no,cellular,976,12,yes
27,0,no,cellular,46,1,no
38,0,yes,cellular,185,3,no
36,12,no,cellular,587,2,yes
45,49,no,cellular,65,2,no
44,460,no,unknown,491,1,no
42,613,yes,cellular,432,2,no
37,7944,no,cellular,102,1,no
48,1143,yes,cellular,264,1,no
57,-464,yes,cellular,75,1,no
44,1989,yes,cellular,106,2,no
48,17,yes,cellular,81,1,no
56,-1,no,cellular,89,23,no
37,1698,yes,unknown,95,2,no
47,5306,yes,unknown,322,1,no
54,0,no,cellular,94,5,no
51,1679,no,cellular,417,1,yes
47,3676,no,cellular,567,1,yes
25,-242,yes,cellular,600,4,yes
39,471,no,unknown,5,1,no
40,8902,yes,cellular,464,5,no
38,1704,no,cellular,222,1,no
34,3050,yes,cellular,469,1,yes
53,2581,no,cellular,99,1,no
32,162,yes,unknown,297,2,no
35,243,yes,cellular,41,3,no
24,1847,no,cellular,390,1,no
58,0,yes,unknown,535,2,no
49,3371,no,cellular,269,2,yes
45,1757,yes,cellular,1010,3,no
55,171,yes,cellular,73,6,no
42,157,yes,unknown,650,1,no
28,934,yes,unknown,53,2,no
48,-19,no,unknown,270,1,no
51,-55,yes,cellular,119,6,no
38,21,no,cellular,634,2,no
27,14,no,unknown,72,2,no
50,246,yes,cellular,270,1,no
44,887,yes,cellular,165,2,no
40,51,no,cellular,164,2,no
29,-287,yes,cellular,196,1,no
34,0,yes,cellular,78,4,no
44,2734,yes,cellular,897,4,yes
50,52,no,cellular,22,8,no
34,2594,yes,cellular,161,3,no
54,22,no,unknown,23,4,no
34,1611,yes,cellular,490,2,no
34,18,yes,cellular,359,1,yes
52,1331,yes,cellular,213,2,no
60,7337,no,cellular,122,1,no
39,835,yes,unknown,587,4,no
58,5092,no,unknown,199,6,no
41,52,no,cellular,261,2,no
48,10655,no,telephone,5,3,no
58,1831,no,cellular,1531,1,no
40,92,yes,unknown,92,1,no
48,586,yes,cellular,179,2,no
52,1758,yes,unknown,41,1,no
50,2061,yes,cellular,197,2,no
25,959,no,cellular,144,5,no
54,208,no,unknown,255,1,no
34,-315,yes,unknown,56,2,no
48,-13,yes,cellular,20,6,no
37,801,no,cellular,331,7,no
66,1948,no,cellular,216,1,yes
32,751,yes,unknown,64,1,no
45,784,yes,unknown,34,1,no
43,24,no,cellular,68,1,no
41,72,yes,unknown,764,3,no
40,1871,yes,cellular,64,1,no
44,1378,yes,unknown,257,2,no
43,188,yes,cellular,58,3,no
30,6836,no,cellular,30,3,no
32,61,yes,cellular,529,5,no
57,-967,yes,telephone,8,7,no
31,462,yes,unknown,147,1,no
49,0,no,cellular,173,2,no
31,5527,yes,unknown,132,1,no
41,1287,no,unknown,286,1,no
44,17361,no,unknown,476,1,no
54,1956,no,cellular,221,5,no
37,0,yes,cellular,146,4,yes
34,-294,yes,unknown,532,2,no
43,275,no,cellular,69,6,no
44,724,yes,cellular,157,2,no
44,27,no,cellular,485,1,no
53,26,yes,cellular,56,1,no
36,191,no,cellular,69,1,no
58,-123,no,cellular,131,2,no
26,-147,no,unknown,95,2,no
34,179,no,cellular,294,3,no
55,1086,yes,cellular,146,1,no
55,471,yes,unknown,58,2,no
34,105,yes,unknown,249,2,no
41,1588,yes,unknown,10,8,no
38,70,no,cellular,255,3,yes
28,2700,no,cellular,337,4,no
41,1602,yes,cellular,142,1,no
30,0,yes,cellular,209,2,no
39,839,no,unknown,825,2,no
41,21515,yes,unknown,87,1,no
36,5902,yes,unknown,219,4,no
37,547,yes,unknown,143,1,no
59,3800,no,cellular,70,1,no
26,261,yes,unknown,371,2,no
43,0,yes,cellular,539,8,no
42,-34,no,cellular,176,1,no
46,9328,yes,cellular,725,3,yes
31,5,yes,cellular,101,7,no
43,3529,no,cellular,169,2,no
48,2330,yes,unknown,15,1,no
41,1334,yes,cellular,234,5,no
32,3601,no,cellular,171,15,no
45,265,no,cellular,14,3,no
52,2227,no,cellular,242,2,yes
37,487,no,cellular,155,15,no
38,0,yes,cellular,580,1,no
36,174,yes,unknown,223,2,no
58,14412,no,cellular,297,1,no
37,3288,no,cellular,124,2,no
30,57,no,cellular,465,2,no
47,2246,yes,cellular,330,1,no
40,4441,yes,cellular,153,2,no
42,0,no,unknown,131,2,no
71,353,no,cellular,208,1,no
54,448,yes,cellular,98,1,no
53,27,yes,telephone,230,3,yes
33,474,no,cellular,400,2,no
30,1185,yes,cellular,284,1,no
39,282,yes,cellular,243,1,no
32,2,yes,cellular,16,9,no
34,60,no,cellular,274,2,no
39,3972,no,cellular,122,3,no
75,26452,no,telephone,219,2,no
33,818,yes,cellular,301,3,no
40,9374,yes,cellular,7,8,no
37,47,no,unknown,374,3,no
69,279,no,telephone,26,1,no
52,20,yes,telephone,172,1,no
31,360,no,cellular,332,1,no
28,1532,no,cellular,253,1,no
29,1673,no,cellular,200,2,no
46,2420,no,cellular,405,2,no
28,100,yes,unknown,132,2,no
41,0,no,unknown,89,1,no
42,1533,no,cellular,86,1,no
34,296,no,cellular,147,4,no
28,2788,yes,unknown,369,2,yes
43,109,yes,unknown,64,3,no
32,485,no,cellular,98,14,no
33,125,no,telephone,66,2,no
70,616,no,cellular,149,2,no
36,3064,yes,telephone,240,3,no
53,206,no,cellular,87,6,no
30,6900,no,cellular,816,1,no
45,-179,no,unknown,155,2,no
31,481,yes,cellular,106,2,no
28,12,yes,cellular,73,3,no
45,0,no,unknown,574,5,no
51,176,yes,unknown,8,1,no
53,4086,no,unknown,14,3,no
40,257,yes,unknown,731,4,no
53,53,yes,cellular,208,1,no
31,6,yes,cellular,821,1,no
30,562,no,cellular,137,4,no
53,-118,yes,unknown,101,3,no
40,2805,yes,cellular,173,6,no
26,565,yes,unknown,582,11,no
47,0,yes,cellular,676,1,no
51,1612,no,cellular,384,1,no
45,180,yes,unknown,62,2,no
35,0,yes,cellular,295,3,no
36,876,yes,unknown,241,2,no
57,2137,no,telephone,132,7,no
